utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking,SvPositionEcefXMeters,SvPositionEcefYMeters,SvPositionEcefZMeters,SvVelocityEcefXMetersPerSecond,SvVelocityEcefYMetersPerSecond,SvVelocityEcefZMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,KlobucharAlpha0,KlobucharAlpha1,KlobucharAlpha2,KlobucharAlpha3,KlobucharBeta0,KlobucharBeta1,KlobucharBeta2,KlobucharBeta3
1777307059000,1783564000000,18,45.51368665863073,-1461340493436000000,0.0,45.51368665863073,1602.444185119103,0.0,0,22,0.0,32995,69858921453441,487,0.0,1214.092680681604,0.14999,16,0.0,0.0,1600312400,,,,0,0.0,3,6.0,20.0,0.0,0.0,-29.206738892679677,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307059000,1783564000000,18,45.51368665863073,-1461340493436000000,0.0,45.51368665863073,1602.444185119103,0.0,0,23,0.0,32995,69858931975249,316,0.0,951.0867607746467,0.14999,16,0.0,0.0,1603687600,,,,0,6.194904551243864,3,6.0,26.0,0.0,0.0,-29.206738892679677,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307059000,1783564000000,18,45.51368665863073,-1461340493436000000,0.0,45.51368665863073,1602.444185119103,0.0,0,1,0.0,32995,69858934942985,487,0.0,192.6471774772642,0.14999,16,0.0,0.0,1602562600,,,,0,0.0,3,6.0,18.0,0.0,0.0,-29.206738892679677,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307059000,1783564000000,18,45.51368665863073,-1461340493436000000,0.0,45.51368665863073,1602.444185119103,0.0,0,24,0.0,32995,69858933628682,396,0.0,61.62414222213908,0.14999,16,0.0,0.0,1603125000,,,,0,0.0,3,6.0,21.0,0.0,0.0,-29.206738892679677,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307059000,1783564000000,18,45.51368665863073,-1461340493436000000,0.0,45.51368665863073,1602.444185119103,0.0,0,1,0.0,16431,145476930378118,487,21.197999954223633,784.0240552877913,0.14999,16,0.0,0.0,1575420000,,,,0,0.0,1,6.0,21.197999954223633,0.0,0.0,0.0,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307059000,1783564000000,18,45.51368665863073,-1461340493436000000,0.0,45.51368665863073,1602.444185119103,0.0,0,11,0.0,16431,145462925212291,316,23.768999099731445,832.6915893554688,0.14999,16,0.0,0.0,1561098000,,,,0,4.171540262743329,5,6.0,23.768999099731445,0.0,0.0,52.74280559062008,66.7128,I,,0,,,,,,,,,,,,,,,,
1777307059000,1783564000000,18,45.51368665863073,-1461340493436000000,0.0,45.51368665863073,1602.444185119103,0.0,0,35,0.0,16431,145462919948188,797,15.991999626159668,10.521475791931152,0.14999,16,0.0,0.0,1561098000,,,,0,0.0,5,6.0,15.991999626159668,0.0,0.0,52.74280559062008,66.7128,I,,0,,,,,,,,,,,,,,,,
1777307059000,1783564000000,18,45.51368665863073,-1461340493436000000,0.0,45.51368665863073,1602.444185119103,0.0,0,29,0.0,16431,145462928264150,235,27.184999465942383,597.76953125,0.14999,16,0.0,0.0,1561098000,,,,0,9.913849885322287,5,6.0,27.184999465942383,0.0,0.0,52.74280559062008,66.7128,I,,0,,,,,,,,,,,,,,,,
1777307059000,1783564000000,18,45.51368665863073,-1461340493436000000,0.0,45.51368665863073,1602.444185119103,0.0,0,34,0.0,22569,145476918740432,797,13.503000259399414,181.34989340604983,0.14999,16,0.0,0.0,1575420000,,,,0,0.0,6,6.0,13.503000259399414,0.0,0.0,13.77189435669456,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307060000,1784564000000,18,46.07189601273564,-1461340493436000000,0.0,46.07189601273564,1603.7330435182098,0.0,0,3,0.0,16431,145477932731852,316,24.524999618530273,622.8271956452542,0.14999,16,0.0,0.0,1575420000,,,,0,4.882502886550172,1,6.0,24.524999618530273,0.0,0.0,0.0,66.7128,C,,0,,,,,,,,,,,,,,,,
